,text,date
873,"В своей книге «От носорога к единорогу. Как управлять корпорациями в эпоху цифровой трансформации», которая выходит в издательстве «Эксмо» сегодня, Виктор Орловский и Владимир Коровкин рассказывают о том, какой путь проходят крупные и неповоротливые компании на пути к диджитализации, какие они делают ошибки на этом пути, и какие приемы трансформации работают.

Виктор Орловский — основатель венчурного фонда Fort Ross Ventures, c 2008 по 2015 год возглавлял цифровой бизнес Сбербанка. Владимир Коровкин руководит направлением «Инновации и цифровые технологии» в МШУ «Сколково». 

Forbes публикует первую главу их книги: era-i-svoy-biznes/397839-prevratitsya-v-edinoroga-zachem-walmart-whole-foods-i-sberbank-idut-po",2020-04-14 15:32:11
874,"Бывший футболист Андрей Шемет производил «умные» детские игрушки в Китае и пережил шок от новости об остановке фабрик из-за коронавируса. 

Но оказалось, что страна, с которой началось распространение пандемии, оправилась от неё одной из первых — сегодня подавляющее большинство мощностей работает в полную силу.

Казавшаяся приговором остановка обернулась для предпринимателя сплошными плюсами: вынужденную паузу Шемет использовал, чтобы привлечь новые инвестиции и вывести бизнес на рынок Европы. 

era-i-svoy-biznes/397837-kak-byvshiy-futbolist-zarabotal-milliony-na-umnyh-igrushkah-iz-kitaya-",2020-04-14 10:24:13
875,"Положительный тест на коронавирус не приговор, а возможность привлечь к своей истории внимание десятков тысяч человек и подзаработать, пока лежишь на больничном. 
 
Так решил 24-летний Виктор из Минска и завёл Telegram-канал «Me and COVID-19», в котором рассказывает, каково это — болеть «тем самым вирусом, который заполонил весь мир». За три недели на канал подписалось 40 000 человек, а реклама уже принесла Виктору около $2000

era-i-svoy-biznes/397709-ne-kazhdyy-den-boleesh-virusom-kotoryy-zapolonil-ves-mir-kak-pacient-s",2020-04-13 10:26:39
876,"Пока одни компании бьются в предсмертной агонии, другие зарабатывают за месяц пандемии столько же, сколько за весь прошлый год. 

Бренд нанокосметики для одежды и обуви Hydrop решил производить защитные тканевые маски для лица ещё до того, как это стало мейнстримом — и вышел на рынок аккурат к началу всеобщей паники. Теперь, чтобы справиться с валом заказов, соосновательница компании Марина Росс сама работает по 12 часов в сутки без выходных и привлекла к производству масок брата, молодого человека, мужа операционного директора и нескольких друзей. Первый месяц продаж самого востребованного в карантин товара уже принёс ей 55 млн рублей выручки 

era-i-svoy-biznes/397483-pereobutsya-v-vozduhe-kak-brend-nanokosmetiki-zarabotal-55-mln-rubley-za",2020-04-10 10:48:19
877,"Чтобы пережить кризис, владелица пекарни «Дашины пирожки» Дарья Сонькина придумала продавать фьючерсы на пирожки — сертификаты, которые можно отоварить после карантина. Но идея не взлетела. Тогда Сонькина выложила в Facebook призыв накормить врачей, которые борются с коронавирусом в больнице в Коммунарке. 

За 10 дней она получила больше сотни заказов от людей из Москвы, Праги, Лондона, Сиэтла, Бирмингема, Иерусалима и Владивостока и свыше 300 000 рублей выручки. 

Как малый бизнес изобретает новые способы выживания, пока государство медлит с действенными мерами поддержки, читайте в нашем тексте

era-i-svoy-biznes/397381-my-kormim-vrachey-zakazy-dlya-nih-kormyat-nas-kak-eda-dlya-medikov-v",2020-04-09 11:27:53
878,"Forbes поговорил с предпринимателями о том, почему их расстроил очередной пакет президентских мер, озвученных 8 апреля, и узнал, чего они на самом деле ждут от правительства:

«Президент и правительство в этой ситуации демонстрируют катастрофическую оторванность от земли, от реальных процессов и бизнесов. Они либо делают вид, что не понимают, как работает современная экономика, либо, не дай Бог, реально этого не понимают», — прокомментировал основатель сети винных баров Why Not Wine Bar & Shop Иван Дмитриев

«Отсрочка и по социальным взносам, и по налогам с распределенными в течение года выплатами — это вообще не меры поддержки. Непонятно, из каких запасов нам платить накопленный долг потом», — рассказал основатель агрегатора автобусов Avtobus1 Андрей Калашников

«Государство показывает, что никакой живой помощи оказывать не собирается», — сооснователь смарт-офисов «Дела» и IT-компании Callibri Иван Шкиря

Больше комментариев — в нашем материале",2020-04-08 21:35:58
879,"«Он ел все подряд, перестал бриться и не вылезал из халата. Он набрал несколько лишних килограммов и был в шаге от того, чтобы начать пить», — если вы узнаете в этом портрете себя, вероятно, вы стали жертвой карантинного выгорания. 

Как избежать самоедства, находясь в четырех стенах, и что делать, если после недели изоляции вам кажется, что вы недостойны своей зарплаты? На эти и другие насущные вопросы отвечает хэдхантер Алена Владимирская в очередном эпизоде карьерного сериала для Forbes

era-i-svoy-biznes/397245-proklyate-samoizolyacii-kak-izbezhat-professionalnogo-vygoraniya-na",2020-04-08 11:51:46
880,"«Забиться в уголок, заплакать и сказать: «Блин, все развалилось», — описывают свою реакцию на новость о введении карантина основатель детской школы программирования «Алгоритмика» Андрей Лобанов. 

Коронавирус подкосил сферу частного образования не меньше, чем кафе и рестораны — на фоне вирусной паники детские сады и школы потеряли до 100% выручки, не успев подготовить «запасной аэродром». Единственным способом выжить оказался экстренный переход в онлайн, но дается он небольшим компаниям с большим трудом.

Третий эпизод сериала о том, что происходит с малым предпринимательством в России во время пандемии, читайте на нашем сайте:

era-i-svoy-biznes/397151-v-industrii-polnoe-bezobrazie-kak-pandemiya-zastavlyaet-detskie-sady-i",2020-04-07 13:25:30
881,"По мотивам колонки сооснователя банка «Точка» Бориса Дьяконова, в которой он поделился советами по выживанию в кризис, мы сделали полезную инфографику",2020-04-06 18:38:18
882,"«Я исхожу из того, что нормальной работающей и своевременной поддержки не будет. План, рассчитанный только на это, лишь добавляет к депрессии, когда «подмога не пришла, нас с тобою *** [обманули]. Будет здорово и правильно, если скидки, субсидии и каникулы придут. А что, блин, если нет? Настраиваться выживать нужно самим», — рассуждает в своей колонке для Forbes сооснователь банка для предпринимателей «Точка» Борис Дьяконов. 

Среди других правил выживания — выключить панику, ежедневно гулять до ближайшей мусорки, отказаться от потребительских излишеств и «не бухать».

Полный список советов от Дьяконова — на сайте Forbes: era-i-svoy-biznes/396953-vyklyuchit-paniku-i-ne-buhat-sovety-po-vyzhivaniyu-v-krizis-ot",2020-04-06 10:27:47
883,"Желтая куртка, желтый фирменный рюкзак, респиратор и перчатки — так теперь выглядит рабочая форма 38-летнего владельца консалтингового агентства «Руки» Сергея Ночовного. Он не потерял бизнес из-за кризиса, но лишился ежедневной работы из-за отсутствия новых заказов. Чтобы не «загоняться перед монитором», Ночовный устроился курьером в «Яндекс.Еду».

Почему это одна из немногих возможностей вести полноценную жизнь во время карантина, как выглядит внутренняя кухня «желтых человечков» и можно ли прожить на зарплату курьера в Москве, Ночовный рассказал в разговоре с Forbes

era-i-svoy-biznes/396839-kurer-biznesmen-zachem-predprinimatel-s-oborotom-v-4-mln-razvozit-edu-po",2020-04-03 13:12:34
884,"Forbes спросил у владельцев небольших компаний, как они планируют пережить затянувшиеся вирусные каникулы:

«Вопрос пандемии решается за счет бизнеса, в том числе мелкого, который не может себе этого позволить, а не за счет государства», — прокомментировал основатель петербургского производства носков и одежды с принтами St.Friday Socks Сергей Тонков

«Президент снова не сказал, где вынужденно не работающим организациям брать деньги на зарплаты. А значит, будут закрытия бизнесов, увольнения, падение платежеспособного спроса, в том числе на услуги такси», — сказал представитель сервиса заказа такси «Максим» Павел Стенников

«Для безопасности граждан это хорошо. Для бизнеса — плачевно. Ресторанам, стрит-фуду, вообще всему общепиту и так очень сложно покрывать расходы и вкладывать деньги в закупку, а сейчас еще и месяц простоя с полным сохранением зарплат», — рассказал владелец сети лапшичных Mary Wong в Ростове-на-Дону Александр Балашов

Больше комментариев — в нашем материале",2020-04-02 21:37:18
885,"Основатель «Додо Пицца» Федор Овчинников сегодня лично доставлял заказы клиентам. Он решил прочувствовать и изнутри посмотреть на работу доставки в современных условиях, посмотреть на то, что можно улучшить.

По словам Овчинникова, он чувствовал себя в безопасности: дороги свободные, людей на улице нет, подъезды пустые. Из мер предосторожности — маска, перчатки и санитайзер. Несколько клиентов были удивлены «бесконтактной доставке».

Предприниматель призвал ценить курьеров, простых продавцов, кассиров и поваров в это непростое время.",2020-04-02 20:02:58
886,"Многочисленные инструкции по выживанию во время пандемии — мы и сами такую писали — советуют бизнесу срочно переходить в онлайн и запускать новые актуальные продукты. Но действительно ли всем компаниям нужно срочно «становиться ежиками»? Может быть, нужно просто зацементироваться и переждать шторм? Просто выжить, чтобы после кризиса мы могли съесть тот-самый-круассан в булочной за углом или постричься у Татьяны в том-самом-кресле у окна в любимом салоне.

Как лояльные клиенты могут помочь бизнесу пережить пандемию, не меняясь до неузнаваемости, в колонке для Forbes рассуждает Полина Русяева, основательница маркетингового агентства для IT-предпринимателей The Pencil Agency

era-i-svoy-biznes/396729-zaseyvit-svoy-vishnevyy-sad-kak-malomu-biznesu-vyzhit-v-epohu",2020-04-02 16:01:25
887,"«Со списком в руках, в халате и тапках Леонид немного побродил по квартире. Остановился у стола и уверенной рукой вычеркнул нескольких туповатых бездельников, которых он подумывал уволить и без всякого коронавируса», — в похожую ситуацию вынужденного выбора коронавирус поставил тысячи начальников по всей стране.

Как понять, какие сотрудники незаменимы, а кто только мешает слаженной работе команды? И как составить список кандидатов на вылет, не мучаясь угрызениями совести? Рассуждает в очередном эпизоде карьерного сериала хедхантер Алена Владимирская:

era-i-svoy-biznes/396587-virusnaya-chistka-kak-ponyat-kogo-stoit-uvolit-vo-vremya-pandemii",2020-04-01 10:46:08
888,"​​Наши коллеги из Inc.Russia запустили проект #делокаждого, который призывает предпринимателей объединяться и помогать друг другу в нелегкое время кризиса. 

Мы в «Forbes.Идеи для бизнеса» считаем, что это дело хорошее, и тоже предлагаем всем неравнодушным рассказывать свои истории и предлагать друг другу помощь в соцсетях, добавляя хэштег #делокаждого. Так победим.

Подробности о проекте — в обращении главного редактора Inc. Игоря Романова:

«Сколько маленьких компаний доживут до лета? 

Мне не нравится этот вопрос, потому что с каждым днем ответ на него звучит грустнее. Новый коронавирус опаснее всего для самых хрупких, поэтому малому бизнесу сейчас тяжелее всех. И речь не только про предпринимателей, но и про 15 млн человек, которые работают в небольших компаниях, про их семьи и близких. Это про нас всех. 

В наших силах изменить ответ на этот вопрос. Я верю, что это можно сделать при помощи горизонтальных связей. Чем они плотнее, тем легче справляться с трудностями. Тем больше шансов, что рядом с вами окажется кто-то, готовый помочь. Именно с такой целью мы запустили проект #делокаждого и предложили предпринимателям рассказывать свои истории в соцсетях. Чтобы те, кто может помочь, нашли тех, кому нужна помощь, — и наоборот. 

Я прошу вас поддержать этот проект, рассказав про него или предпринимателей, которые опубликовали свои истории. От этого зависит, что мы увидим, когда шторм закончится, и мы снова выйдем из своих квартир на улицу»",2020-03-31 18:40:32
889,"Forbes составил инструкцию по выживанию для бизнеса на время карантина. 

Срочно переходить в онлайн, урезать все косты, договариваться с сотрудниками, отдавать продукт бесплатно, блюсти гигиену, даже если вы не принимаете посетителей — такой список действий, по мнению экспертов и предпринимателей, поможет не разориться в кризис и плавно выйти из него. 

Подробнее читайте в нашем тексте и смотрите в инфографике 

era-i-svoy-biznes/396471-virtualnye-bary-i-samopalnye-antiseptiki-chto-pomozhet-biznesu-perezhit",2020-03-31 10:18:27
890,"«Пандемию объявили в марте, месяц еще не закончился, а подсчитать число бизнесов, закрытых навсегда, уже невозможно. Так дайте же нам всем шанс вернуться», — призывает путешественник и предприниматель, в прошлом известный телевизионный журналист Михаил Кожухов. 

Его «Клуб Путешествий Михаила Кожухова» уже отменил 20 авторских туров за рубеж, а поездки по России не смогут возместить и десятой доли былого дохода. О том, почему нынешний кризис может лишить рынок штучных проектов и какие меры помогут этого избежать, Михаил рассуждает в колонке для Forbes.

era-i-svoy-biznes/396345-podushka-bezopasnosti-eto-ne-pro-malyy-biznes-pochemu-nebolshie-proekty",2020-03-30 11:55:43
891,"Кажется, что сейчас не лучшее время, чтобы начать свое дело. Но если действовать грамотно, построить успешный бизнес не помешает даже пандемия. 

Forbes публикует пошаговое руководство по привлечению инвестиций для стартапов в первом раунде финансирования от самого влиятельного бизнес-инкубатора Кремниевой долины Y Combinator. Через программу акселерации YC прошли более 2000 стартапов, включая «единорогов» Airbnb, Stripe, Coinbase и др. 

Перевод рекомендаций выполнила группа волонтеров некоммерческой онлайн-школы стартапов RUSSOL.

era-i-svoy-biznes/394395-kak-startapu-privlech-investicii-na-nachalnom-etape-razvitiya-sovety",2020-03-27 12:30:12
892,"«Мы уже проходили свиной грипп, птичий грипп. Тоже думали, что в Китае народа много, поболеют и перестанут», — вспоминает о своих ощущениях еще в январе этого года Татьяна Ванд, владелица турагентства «Ванд». 

Когда коронавирус добрался до России, первыми под удар попали именно турагентства. Выручка у 95% компаний упала до нуля, владельцы массово отказываются от офисов и урезают зарплаты сотрудникам. Если ничего не будет сделано для дополнительной поддержки отрасли, 60% компаний в ближайший месяц закроются, и рынок «просто ляжет», прогнозируют эксперты. 

Второй эпизод сериала о пострадавшем от пандемии бизнесе читайте на нашем сайте: 

era-i-svoy-biznes/396143-my-valimsya-vniz-i-predela-ne-vidno-kak-rossiyskie-turagentstva",2020-03-27 10:38:56
893,"Первый (и последний) за сегодня текст не про коронавирус — очередной эпизод карьерного сериала Алены Владимирской. В нем топ-менеджер Леонид пытается заманить внутрь корпорации перспективные стартапы, борется с финансистами, безопасниками и бизнес-ангелами, а в итоге обзаводится ценными кадрами

era-i-svoy-biznes/396049-katalog-svetlyh-golov-kak-zamanit-startaperov-v-korporaciyu-i-prevratit",2020-03-26 20:49:14
894,"Несколько известных брендов обновили свои логотипы из-за коронавируса. Вот, как они выглядят",2020-03-26 13:36:43
895,"«Жалобный матерный крик вырвался из глоток сотен тысяч малых бизнесменов  после объявления президентом нерабочей недели с сохранением зарплаты. Я думаю, 20 000 инфарктов из-за этого мы сегодня получили», — комментирует путинские меры поддержки для граждан и бизнеса Алексей Захаров, основатель сервиса по поиску работы Superjob. 

Forbes спросил у юристов, экспертов по бухгалтерскому делу, правозащитников и эйчаров, как пакет послаблений от президента повлияет на жизнь российских предпринимателей.

era-i-svoy-biznes/396051-vremennaya-zaplatka-kotoraya-vyzovet-shkval-bankrotstv-chto-znachat-dlya

: Кирилл Зыков / АГН «Москва»",2020-03-26 10:26:03
896,"Forbes поговорил с предпринимателями и спросил у них, достаточно ли предложенных президентом мер для того, чтобы бизнес прошел через все связанные с коронавирусом сложности и выжил.

«О налоговых каникулах на полгода объявили в тот день, когда уже все заплатили налоги — и я, и все, с кем бы я ни разговаривал из друзей-предпринимателей. Кроме того, осталась самая большая часть выплат — НДС. По ней как раз нам и нужны каникулы», — рассказал владелец типографии «Кортек» Вячеслав Трушин

«Что бы нам точно помогло, так это отмена налогов на время пандемии, льготные или беспроцентные кредиты со стороны госбанков, оплату ЖКХ поставить на паузу», — сообщил  основатель котокафе «Котики и люди» Владимир Кузин

«Понятие «отсрочка» недопустимо. Я полагаю, правительство понимает, что эти деньги нам все равно неоткуда будет взять <...>. Потому что отсрочка — это когда приговор тебе вынесли, а казнят через неделю», рассказала основательница сети семейных кафе «АндерСон» Анастасия Татулова 

Подробнее читайте у нас на сайте",2020-03-26 00:06:19
897,"В связи с ситуацией на рынке редакция нашего отдела временно переквалифицировалась в вестник бед малого бизнеса. Ему сейчас действительно очень плохо — коронавирус не щадит ни рестораны, ни частные школы, ни киоски в переходах метро. Но понимают это далеко не все.

В комментариях к уже легендарной колонке Анастасии Татуловой «Нам осталось несколько недель: как коронавирус убивает малый бизнес в России» творится ад: десятки людей выступают с тезисами вроде «нормальный бизнес и так выживет» или «у них 2 ярда оборот, а они прибедняются». Почему говорить так — глупо, очень подробно и доступно разобрала в своем посте в Facebook Дарья Сонькина, основательница пекарни «Дашины пирожки». Очень рекомендуем к прочтению

daria.zagvozdina/posts/10156595145132100",2020-03-25 18:06:54
898,"Forbes начинает серию текстов о том, что происходит с малым предпринимательством в России на фоне пандемии коронавируса. 

Первый эпизод посвящен ресторанам и кафе, которые попали в казуистический капкан: официального предписания закрываться нет, зато есть настоятельная рекомендация от правительства Москвы и ВОЗ не выходить на улицу без крайней надобности. Из-за этого залы пустуют, но аренду и зарплату сотрудникам рестораторы обязаны платить.

В итоге самая страшная в мирное время мера — закрытие заведения — сегодня превратилась для предпринимателей в долгожданное благо. Истории трех рестораторов, которые пытаются спасти бизнес и достучаться до правительства, читайте в нашем тексте 

era-i-svoy-biznes/395925-takoy-ad-u-nas-vpervye-kak-restoratory-okazalis-na-grani-kraha-iz-za",2020-03-25 09:37:32
899,"Московский бизнес, который в последние недели в полной мере ощутил на себе последствия коронавируса, дождался мер поддержки от столичных властей. Сергей Собянин пообещал сократить или отсрочить арендную плату и некоторые виды налогов. 

Forbes спросил у бизнесменов из сфер, которых коснулся антикризисный план столичных властей, спасут ли эти меры их компании

«Чтобы выжить, бизнесу необходимы льготы, выраженные в отсрочках налоговых и кредитных платежей. Мы рассчитываем только на себя. Когда требуются действительно диктаторские методы по сдерживанию вирусной эпидемии — например, запрет на появления на улице и закрытие городов, наше государство медлит», — рассказал Рустам Эйбатов, основатель обувного бренда Affex

«Для нас это только хуже. Взять хотя бы отсрочку налогов — сейчас мы не будем платить, а потом, когда только начнем выбираться из кризиса, придется заплатить в два раза больше. Нас это не спасет», — рассказала Надежда Пак, соосновательница сети семейных кафе «Рецептор»

Подробнее читайте на сайте",2020-03-24 22:03:49
900,"Вчерашняя апокалиптическая колонка Анастасии Татуловой (говоря на языке штампов) буквально взорвала соцсети: резонанс в тысячи лайков, шеров и других реакций показывает, насколько остро предпринимательское сообщество переживает нынешний кризис и как сильно боится не пережить вовсе. Чтобы свет в конце тоннеля стал наконец виден, запускается масса инициатив по координации усилий, взаимопомощи и популяризации малого бизнеса.

Например, основательница маркетов «Местная еда» Анастасия Колесникова в Facebook объявила о старте некоммерческого международного проекта «Карта местных героев» – геолокационного сервиса для поиска независимого малого частного бизнеса рядом с вами. Ищите локальную лавку продуктов, книжный магазин или бар – и отправляйтесь поддержать предпринимателей рублем (не забывая обо всех мерах предосторожности, связанных с коронавирусом!).",2020-03-24 12:54:47
901,"Сократить сумму аренды, если коронавирус «уронил» выручку компании — это реально? Что делать с сотрудниками, если заведения пустуют? И как действовать бизнесу, если власти введут режим чрезвычайной ситуации? 

Адвокат Евгений Бодров написал для Forbes юридическую шпаргалку для бизнеса в эпоху пандемии 

era-i-svoy-biznes/395813-dogovarivatsya-s-bankami-i-zhdat-chs-kak-perezhit-krizis-na-fone",2020-03-24 10:56:29
902,"Предотвратить волну банкротств предпринимателей, «которые своими руками создавали рабочие места, не воровали, не добывали нефть, а строили по кирпичику бизнес», могут только срочные и решительные меры правительства, считает основательница сети семейных кафе «АндерСон» и экс-кандидат в депутаты Мосгордумы Анастасия Татулова.

О том, почему 90% небольших заведений не переживут пандемию, как будет выглядеть Москва после вируса и что мы можем сделать прямо сейчас, чтобы спасти российский малый бизнес, Татулова рассуждает в колонке для Forbes

era-i-svoy-biznes/395715-nam-ostalos-neskolko-nedel-kak-koronavirus-ubivaet-malyy-biznes-v-rossii",2020-03-23 09:23:00
903,"«Вынесу плиту и холодильник, чтобы расплатиться с арендодателями», «Придется отправить в принудительные отпуска 75% персонала», «Налоговые каникулы — очень прикольно, но если ты платишь с оборота, а оборота нет, это  [великолепное] решение проблемы».

Forbes поговорил с представителями бизнеса в непростое для них время коронавирусной истерии и собрал их просьбы к государству. Самые популярные — сократить арендные платежи и «придумать что-то» с налогами 

era-i-svoy-biznes/395529-nuzhno-otmenyat-nalogi-kak-spasti-malyy-biznes-v-epohu-koronavirusa",2020-03-20 10:33:04
904,"Небритые лица коллег в видеочате, кровать вместо рабочего стола и стертые рамки между работой и отдыхом — в такую реальность погрузил коронавирус тысячи офисных сотрудников в России. 

Как перевести бизнес на удаленку и не разорить компанию, отгородиться от назойливых домочадцев и оставаться эффективным на домашнем карантине? 

Читайте в материале Forbes: era-i-svoy-biznes/395445-zamedlim-rasprostranenie-etoy-hreni-kak-i-zachem-rossiyskiy-biznes",2020-03-19 12:55:58
905,"«У нас с братом очень похожий жизненный путь, и мы все всегда делали вместе», — рассказывает старший брат Игорь Бухман.

Действительно, найти различия в биографии братьев сложно. Игорь (37) и Дмитрий (34) родились в Вологде и выросли в небогатой семье: их отец был ветеринаром, а мать — кадровиком на шарикоподшипниковом заводе. Братья и не думали становиться предпринимателями, пока в 2001 году один из преподавателей в вузе, где они учились на математиков, не рассказал, что можно заработать деньги, продавая программы в интернете. 

На своей первой игре братья Бухманы тогда заработали $60. Теперь они миллиардеры и владеют одной из крупнейших игровых компаний мира Playrix, выручка которой по итогам 2019 года составила $1,7 млрд. Forbes оценивает стоимость бизнеса братьев в $7 млрд.   

liardery/395447-kak-bratya-buhmany-postroili-odnu-iz-krupneyshih-igrovyh-kompaniy-v-mire-playrix",2020-03-19 11:24:20
906,"Многие ждут режима удалёнки, вводимого во многих компаниях из-за распространения вируса, как чуда, но, на самом деле, он таит множество подводных камней. В этом убедился герой карьерного сериала Алены Владимирской Леонид. 

В очередном эпизоде Леонид пытается вернуть главного программиста из глухой деревни, борется с безопасниками и надеется не разорить компанию внезапными затратами

era-i-svoy-biznes/395303-ofis-vo-vremya-chumy-kak-organizovat-rabotu-otdela-na-udalenke-i-ne",2020-03-18 11:01:25
907,"Коронавирус не только безраздельно завладел первыми полосами СМИ, но и породил новые проявления народного творчества. Сеть заполонили мемы, а доску объявлений «Авито» — предложения амулетов и оберегов от пандемии.

Российский бизнес тоже не унывает и пытается извлечь выгоду из сложившейся ситуации. Forbes спросил у предпринимателей, как футболки с изображением молекулы вируса, гречки и туалетной бумаги, книги об эпидемии Эбола и реклама презервативов с вымышленной китайской провинцией Ган Дон помогают им наращивать лояльную аудиторию и стимулировать продажи

Подробнее — в нашем материале",2020-03-17 16:53:59
908,"Самоизолироваться в провинции Ган Дон, решать рабочие вопросы «уже после коронавируса», привыкать к курьерам-невидимкам, запастись литературой про чуму и Эболу — это и многое другое предлагают своим клиентам российские компании на фоне распространения COVID-19. 

Как вирусный во всех смыслах маркетинг влияет на жизнь бизнеса? Читайте в нашем материале 

era-i-svoy-biznes/395209-davayte-uzhe-posle-koronavirusa-kak-brendy-ispolzuyut-hayp-vokrug",2020-03-17 10:02:10
909,"«Первая леди» TikTok Дина Саева — старшая из четырёх детей в небогатой религиозной семье из Душанбе. Всего три года назад Дина стояла за прилавком в McDonald's и училась на юриста, а сегодня работает с Егором Кридом, Coca-Cola, Dolce&Gabbana и не появляется на публике без личной охраны. 

Как 20-летней таджичке удалось завоевать любовь миллионов подростков по всему миру и зарабатывать по 800 000 рублей в месяц? 

era-i-svoy-biznes/394775-koroleva-tiktok-kak-20-letnyaya-tadzhichka-zarabotala-milliony-rubley-i",2020-03-16 10:02:26
910,"15-20 млрд рублей, или треть годового бюджета потеряет индустрия развлечений из-за запрета массовых мероприятий в Москве, прогнозируют участники рынка.

Мера может преследовать, в том числе, цель запрета митингов на фоне обнуления президентских сроков Владимира Путина и других поправок в Конституцию, считают они, но расплачиваться за это придётся ивент-агентствам: 90% ущерба ляжет на их плечи

Подробнее читайте в нашем материале: 
era-i-svoy-biznes/394785-my-prosto-ruhnuli-industriya-razvlecheniy-mozhet-poteryat-do-20-mlrd

: Дмитрий Феоктистов / ТАСС",2020-03-12 10:05:42
911,"«Фокус в том, чтобы изменить общий взгляд на ситуацию, сдвинуть ракурс — не просить самому, расталкивая локтями десяток таких же просителей, а заставить руководство отгрузить тебе новый кусок в принудительном порядке. Чтобы остальные претенденты считали тебя не победителем, а неудачником», — новая порция карьерной мудрости от Алёны Владимирской.

На этот раз герой её сериала Леонид получает контроль над перспективной частью бизнеса, новых подчиненных и еще больше денег, не ввязываясь при этом в корпоративные интриги.

era-i-svoy-biznes/394719-prosto-pritvoris-luzerom-kak-poluchit-bolshe-deneg-i-polnomochiy-ne",2020-03-11 09:41:23
